dpt_idr_department,but_idr_business_unit,wee_id_week,oxr_account,f_value_account,rs_technical_date,rs_technical_flow
607,34037,201703,RTCMGI_AL,0.24886,2018-12-08 06:32:49.426331,init_taux_de_marge
607,34037,201703,S24300,20.78163,2018-12-08 06:32:49.426331,init_provision_demarque
607,34037,201703,T6100E,340.80290,2018-12-08 06:32:49.426331,calcul_frais_surface
607,34037,201703,T6520E,45.77104,2018-12-08 06:32:49.426331,calcul_contribution
607,34037,201703,W200,94.22415,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
607,34037,201703,NETMGE,792.33422,2018-12-08 06:32:49.426331,calcul_marge_nette
607,34037,201703,700TTC,3645.90000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
607,34037,201703,13500_AL,447.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
607,34037,201703,S13298_AL,293.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
607,34037,201703,NETMGI_AL,907.34001,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
607,34037,201703,S10190R,23.40000,2018-12-08 06:32:49.426331,init_linear_meter
769,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4705,34037,201703,RTCMGI_AL,0.21730,2018-12-08 06:32:49.426331,init_taux_de_marge
4705,34037,201703,S24300,0.10242,2018-12-08 06:32:49.426331,init_provision_demarque
4705,34037,201703,T6100E,1.58267,2018-12-08 06:32:49.426331,calcul_frais_surface
4705,34037,201703,T6520E,0.22559,2018-12-08 06:32:49.426331,calcul_contribution
4705,34037,201703,W200,0.00228,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
4705,34037,201703,NETMGE,3.80028,2018-12-08 06:32:49.426331,calcul_marge_nette
4705,34037,201703,700TTC,17.97000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4705,34037,201703,13500_AL,3.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4705,34037,201703,S13298_AL,3.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4705,34037,201703,NETMGI_AL,3.90500,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
620,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
540,34037,201703,RTCMGI_AL,0.04550,2018-12-08 06:32:49.426331,init_taux_de_marge
540,34037,201703,S24300,26.32118,2018-12-08 06:32:49.426331,init_provision_demarque
540,34037,201703,T6100E,431.67488,2018-12-08 06:32:49.426331,calcul_frais_surface
540,34037,201703,T6520E,57.97176,2018-12-08 06:32:49.426331,calcul_contribution
540,34037,201703,W200,151.15202,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
762,34037,201703,RTCMGI_AL,-6.74666,2018-12-08 06:32:49.426331,init_taux_de_marge
762,34037,201703,S24300,0.01140,2018-12-08 06:32:49.426331,init_provision_demarque
762,34037,201703,T6100E,0.13188,2018-12-08 06:32:49.426331,calcul_frais_surface
762,34037,201703,T6520E,0.02510,2018-12-08 06:32:49.426331,calcul_contribution
762,34037,201703,W200,0.00002,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
540,34037,201703,NETMGE,32.66070,2018-12-08 06:32:49.426331,calcul_marge_nette
762,34037,201703,NETMGE,-13.50476,2018-12-08 06:32:49.426331,calcul_marge_nette
540,34037,201703,700TTC,4617.75200,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
762,34037,201703,700TTC,2.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
540,34037,201703,13500_AL,464.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
762,34037,201703,13500_AL,1.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
540,34037,201703,S13298_AL,211.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
762,34037,201703,S13298_AL,1.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
540,34037,201703,NETMGI_AL,210.13391,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
762,34037,201703,NETMGI_AL,-13.49333,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
540,34037,201703,S10190R,53.00000,2018-12-08 06:32:49.426331,init_linear_meter
750,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
762,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4711,34037,201703,RTCMGI_AL,0.22700,2018-12-08 06:32:49.426331,init_taux_de_marge
4711,34037,201703,S24300,54.62104,2018-12-08 06:32:49.426331,init_provision_demarque
4711,34037,201703,T6100E,895.79462,2018-12-08 06:32:49.426331,calcul_frais_surface
4711,34037,201703,T6520E,120.30156,2018-12-08 06:32:49.426331,calcul_contribution
4711,34037,201703,W200,650.91325,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
4711,34037,201703,NETMGE,1469.80729,2018-12-08 06:32:49.426331,calcul_marge_nette
4711,34037,201703,700TTC,9582.64000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4711,34037,201703,13500_AL,863.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4711,34037,201703,S13298_AL,656.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4711,34037,201703,NETMGI_AL,2175.34159,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4576,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4711,34037,201703,S10190R,22.80000,2018-12-08 06:32:49.426331,init_linear_meter
4720,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4744,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
713,34037,201703,RTCMGI_AL,0.00000,2018-12-08 06:32:49.426331,init_taux_de_marge
713,34037,201703,S24300,0.00000,2018-12-08 06:32:49.426331,init_provision_demarque
713,34037,201703,T6100E,0.00000,2018-12-08 06:32:49.426331,calcul_frais_surface
713,34037,201703,T6520E,0.00000,2018-12-08 06:32:49.426331,calcul_contribution
713,34037,201703,W200,0.00000,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
4682,34037,201703,RTCMGI_AL,0.32725,2018-12-08 06:32:49.426331,init_taux_de_marge
4682,34037,201703,S24300,0.38452,2018-12-08 06:32:49.426331,init_provision_demarque
4682,34037,201703,T6100E,6.19881,2018-12-08 06:32:49.426331,calcul_frais_surface
4682,34037,201703,T6520E,0.84690,2018-12-08 06:32:49.426331,calcul_contribution
4682,34037,201703,W200,0.03225,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
713,34037,201703,NETMGE,-36.93000,2018-12-08 06:32:49.426331,calcul_marge_nette
4682,34037,201703,NETMGE,21.65988,2018-12-08 06:32:49.426331,calcul_marge_nette
713,34037,201703,700TTC,0.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4682,34037,201703,700TTC,67.46000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
713,34037,201703,13500_AL,1.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4682,34037,201703,13500_AL,4.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
713,34037,201703,S13298_AL,3.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4682,34037,201703,S13298_AL,3.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
713,34037,201703,NETMGI_AL,-36.93000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4682,34037,201703,NETMGI_AL,22.07666,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
713,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4682,34037,201703,S10190R,0.40000,2018-12-08 06:32:49.426331,init_linear_meter
4740,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
998,34037,201703,RTCMGI_AL,0.02105,2018-12-08 06:32:49.426331,init_taux_de_marge
998,34037,201703,S24300,12.53863,2018-12-08 06:32:49.426331,init_provision_demarque
998,34037,201703,T6100E,205.61599,2018-12-08 06:32:49.426331,calcul_frais_surface
998,34037,201703,T6520E,27.61604,2018-12-08 06:32:49.426331,calcul_contribution
998,34037,201703,W200,34.30073,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
998,34037,201703,NETMGE,-0.52769,2018-12-08 06:32:49.426331,calcul_marge_nette
998,34037,201703,700TTC,2199.76000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
998,34037,201703,13500_AL,133.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
998,34037,201703,S13298_AL,110.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
998,34037,201703,NETMGI_AL,46.31167,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
517,34037,201703,S10190R,1.50000,2018-12-08 06:32:49.426331,init_linear_meter
692,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
987,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
998,34037,201703,S10190R,11.20000,2018-12-08 06:32:49.426331,init_linear_meter
4782,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4892,34037,201703,S10190R,14.90000,2018-12-08 06:32:49.426331,init_linear_meter
511,34037,201703,RTCMGI_AL,-0.40855,2018-12-08 06:32:49.426331,init_taux_de_marge
511,34037,201703,S24300,0.12528,2018-12-08 06:32:49.426331,init_provision_demarque
511,34037,201703,T6100E,1.97834,2018-12-08 06:32:49.426331,calcul_frais_surface
511,34037,201703,T6520E,0.27593,2018-12-08 06:32:49.426331,calcul_contribution
511,34037,201703,W200,0.00342,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
543,34037,201703,RTCMGI_AL,0.36852,2018-12-08 06:32:49.426331,init_taux_de_marge
543,34037,201703,S24300,-0.09393,2018-12-08 06:32:49.426331,init_provision_demarque
543,34037,201703,T6100E,0.00000,2018-12-08 06:32:49.426331,calcul_frais_surface
543,34037,201703,T6520E,-0.20689,2018-12-08 06:32:49.426331,calcul_contribution
543,34037,201703,W200,0.00000,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
511,34037,201703,NETMGE,-9.10871,2018-12-08 06:32:49.426331,calcul_marge_nette
543,34037,201703,NETMGE,-5.97939,2018-12-08 06:32:49.426331,calcul_marge_nette
511,34037,201703,700TTC,21.98000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
543,34037,201703,700TTC,-16.48000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
511,34037,201703,13500_AL,2.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
543,34037,201703,13500_AL,-2.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
511,34037,201703,S13298_AL,2.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
543,34037,201703,S13298_AL,2.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
511,34037,201703,NETMGI_AL,-8.98000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
543,34037,201703,NETMGI_AL,-6.07333,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
124,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
435,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
511,34037,201703,S10190R,0.30000,2018-12-08 06:32:49.426331,init_linear_meter
543,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
641,34037,201703,S10190R,0.10000,2018-12-08 06:32:49.426331,init_linear_meter
1247,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4687,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
827,34037,201703,RTCMGI_AL,-0.71962,2018-12-08 06:32:49.426331,init_taux_de_marge
827,34037,201703,S24300,0.14529,2018-12-08 06:32:49.426331,init_provision_demarque
827,34037,201703,T6100E,2.37401,2018-12-08 06:32:49.426331,calcul_frais_surface
827,34037,201703,T6520E,0.32000,2018-12-08 06:32:49.426331,calcul_contribution
827,34037,201703,W200,0.00460,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
827,34037,201703,NETMGE,-18.49323,2018-12-08 06:32:49.426331,calcul_marge_nette
827,34037,201703,700TTC,25.49000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
827,34037,201703,13500_AL,1.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
827,34037,201703,S13298_AL,3.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
827,34037,201703,NETMGI_AL,-18.34333,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
525,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
805,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
827,34037,201703,S10190R,0.30000,2018-12-08 06:32:49.426331,init_linear_meter
1034,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4726,34037,201703,S10190R,5.40000,2018-12-08 06:32:49.426331,init_linear_meter
4731,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4812,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4876,34037,201703,S10190R,8.00000,2018-12-08 06:32:49.426331,init_linear_meter
0,34037,201703,RTCMGI_AL,0.00000,2018-12-08 06:32:49.426331,init_taux_de_marge
0,34037,201703,S24300,0.28494,2018-12-08 06:32:49.426331,init_provision_demarque
0,34037,201703,T6100E,4.61613,2018-12-08 06:32:49.426331,calcul_frais_surface
0,34037,201703,T6520E,0.62758,2018-12-08 06:32:49.426331,calcul_contribution
0,34037,201703,W200,0.01771,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
779,34037,201703,RTCMGI_AL,0.06226,2018-12-08 06:32:49.426331,init_taux_de_marge
779,34037,201703,S24300,1.12797,2018-12-08 06:32:49.426331,init_provision_demarque
779,34037,201703,T6100E,18.46455,2018-12-08 06:32:49.426331,calcul_frais_surface
779,34037,201703,T6520E,2.48433,2018-12-08 06:32:49.426331,calcul_contribution
779,34037,201703,W200,0.27758,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
865,34037,201703,RTCMGI_AL,-0.13266,2018-12-08 06:32:49.426331,init_taux_de_marge
865,34037,201703,S24300,3.59821,2018-12-08 06:32:49.426331,init_provision_demarque
865,34037,201703,T6100E,58.95468,2018-12-08 06:32:49.426331,calcul_frais_surface
865,34037,201703,T6520E,7.92491,2018-12-08 06:32:49.426331,calcul_contribution
865,34037,201703,W200,2.82473,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
4749,34037,201703,RTCMGI_AL,0.25690,2018-12-08 06:32:49.426331,init_taux_de_marge
4749,34037,201703,S24300,5.87949,2018-12-08 06:32:49.426331,init_provision_demarque
4749,34037,201703,T6100E,96.41134,2018-12-08 06:32:49.426331,calcul_frais_surface
4749,34037,201703,T6520E,12.94944,2018-12-08 06:32:49.426331,calcul_contribution
4749,34037,201703,W200,7.54193,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
0,34037,201703,NETMGE,-0.30265,2018-12-08 06:32:49.426331,calcul_marge_nette
779,34037,201703,NETMGE,10.91610,2018-12-08 06:32:49.426331,calcul_marge_nette
865,34037,201703,NETMGE,-90.16745,2018-12-08 06:32:49.426331,calcul_marge_nette
4749,34037,201703,NETMGE,251.57190,2018-12-08 06:32:49.426331,calcul_marge_nette
0,34037,201703,700TTC,49.99000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
779,34037,201703,700TTC,197.89000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
865,34037,201703,700TTC,631.26661,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4749,34037,201703,700TTC,1031.49000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
0,34037,201703,13500_AL,2.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
779,34037,201703,13500_AL,11.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
865,34037,201703,13500_AL,60.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4749,34037,201703,13500_AL,59.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
0,34037,201703,S13298_AL,7.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
779,34037,201703,S13298_AL,9.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
865,34037,201703,S13298_AL,18.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4749,34037,201703,S13298_AL,36.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
0,34037,201703,NETMGI_AL,0.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
779,34037,201703,NETMGI_AL,12.32166,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
865,34037,201703,NETMGI_AL,-83.74449,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4749,34037,201703,NETMGI_AL,264.99333,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
779,34037,201703,S10190R,1.00000,2018-12-08 06:32:49.426331,init_linear_meter
858,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
865,34037,201703,S10190R,11.60000,2018-12-08 06:32:49.426331,init_linear_meter
4702,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4749,34037,201703,S10190R,19.90000,2018-12-08 06:32:49.426331,init_linear_meter
594,34037,201703,RTCMGI_AL,0.20819,2018-12-08 06:32:49.426331,init_taux_de_marge
594,34037,201703,S24300,26.94207,2018-12-08 06:32:49.426331,init_provision_demarque
594,34037,201703,T6100E,441.83038,2018-12-08 06:32:49.426331,calcul_frais_surface
594,34037,201703,T6520E,59.33928,2018-12-08 06:32:49.426331,calcul_contribution
594,34037,201703,W200,158.36717,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
867,34037,201703,RTCMGI_AL,0.08228,2018-12-08 06:32:49.426331,init_taux_de_marge
867,34037,201703,S24300,8.24630,2018-12-08 06:32:49.426331,init_provision_demarque
867,34037,201703,T6100E,135.18690,2018-12-08 06:32:49.426331,calcul_frais_surface
867,34037,201703,T6520E,18.16228,2018-12-08 06:32:49.426331,calcul_contribution
867,34037,201703,W200,14.83616,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
918,34037,201703,RTCMGI_AL,0.32830,2018-12-08 06:32:49.426331,init_taux_de_marge
918,34037,201703,S24300,12.26007,2018-12-08 06:32:49.426331,init_provision_demarque
918,34037,201703,T6100E,200.99985,2018-12-08 06:32:49.426331,calcul_frais_surface
918,34037,201703,T6520E,27.00252,2018-12-08 06:32:49.426331,calcul_contribution
918,34037,201703,W200,32.79360,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
4714,34037,201703,RTCMGI_AL,0.04785,2018-12-08 06:32:49.426331,init_taux_de_marge
4714,34037,201703,S24300,0.10203,2018-12-08 06:32:49.426331,init_provision_demarque
4714,34037,201703,T6100E,1.58267,2018-12-08 06:32:49.426331,calcul_frais_surface
4714,34037,201703,T6520E,0.22471,2018-12-08 06:32:49.426331,calcul_contribution
4714,34037,201703,W200,0.00227,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
594,34037,201703,NETMGE,798.78240,2018-12-08 06:32:49.426331,calcul_marge_nette
867,34037,201703,NETMGE,95.95752,2018-12-08 06:32:49.426331,calcul_marge_nette
918,34037,201703,NETMGE,661.10047,2018-12-08 06:32:49.426331,calcul_marge_nette
4714,34037,201703,NETMGE,0.75236,2018-12-08 06:32:49.426331,calcul_marge_nette
594,34037,201703,700TTC,4726.68000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
867,34037,201703,700TTC,1446.72000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
918,34037,201703,700TTC,2150.89000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4714,34037,201703,700TTC,17.90000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
594,34037,201703,13500_AL,444.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
867,34037,201703,13500_AL,133.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
918,34037,201703,13500_AL,462.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4714,34037,201703,13500_AL,10.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
594,34037,201703,S13298_AL,277.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
867,34037,201703,S13298_AL,125.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
918,34037,201703,S13298_AL,273.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4714,34037,201703,S13298_AL,8.00000,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
594,34037,201703,NETMGI_AL,984.09165,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
867,34037,201703,NETMGI_AL,119.03999,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
918,34037,201703,NETMGI_AL,706.15415,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
4714,34037,201703,NETMGI_AL,0.85666,2018-12-08 06:32:49.426331,init_t_order_week_but_dpt
324,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
594,34037,201703,S10190R,34.05000,2018-12-08 06:32:49.426331,init_linear_meter
918,34037,201703,S10190R,5.80000,2018-12-08 06:32:49.426331,init_linear_meter
923,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
4714,34037,201703,S10190R,0.50000,2018-12-08 06:32:49.426331,init_linear_meter
4729,34037,201703,S10190R,0.00000,2018-12-08 06:32:49.426331,init_linear_meter
393,34037,201703,RTCMGI_AL,0.20727,2018-12-08 06:32:49.426331,init_taux_de_marge
393,34037,201703,S24300,9.63077,2018-12-08 06:32:49.426331,init_provision_demarque
393,34037,201703,T6100E,157.87193,2018-12-08 06:32:49.426331,calcul_frais_surface
393,34037,201703,T6520E,21.21155,2018-12-08 06:32:49.426331,calcul_contribution
393,34037,201703,W200,20.23604,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
4678,34037,201703,RTCMGI_AL,0.26419,2018-12-08 06:32:49.426331,init_taux_de_marge
4678,34037,201703,S24300,1.16160,2018-12-08 06:32:49.426331,init_provision_demarque
4678,34037,201703,T6100E,18.99211,2018-12-08 06:32:49.426331,calcul_frais_surface
4678,34037,201703,T6520E,2.55840,2018-12-08 06:32:49.426331,calcul_contribution
4678,34037,201703,W200,0.29438,2018-12-08 06:32:49.426331,calcul_reduction_sur_marge
4723,34037,201703,RTCMGI_AL,0.30363,2018-12-08 06:32:49.426331,init_taux_de_marge
